station_id,station_name,latitude,longitude,city_id,city_name
GHCND:AEM00041217,"ABU DHABI INTERNATIONAL, AE",24.433,54.651,CITY:AE000001,"Abu Dhabi, AE"
GHCND:AEM00041194,"DUBAI INTERNATIONAL, AE",25.255,55.364,CITY:AE000002,"Ajman, AE"
GHCND:AEM00041194,"DUBAI INTERNATIONAL, AE",25.255,55.364,CITY:AE000003,"Dubai, AE"
GHCND:AEM00041194,"DUBAI INTERNATIONAL, AE",25.255,55.364,CITY:AE000006,"Sharjah, AE"
GHCND:AFM00040948,"KABUL INTERNATIONAL, AF",34.566,69.212,CITY:AF000007,"Kabul, AF"
GHCND:AFM00040990,"KANDAHAR AIRPORT, AF",31.5,65.85,CITY:AF000008,"Kandahar, AF"
GHCND:AGM00060369,ALGER PORT,36.767,3.1,CITY:AG000001,"Algiers, AG"
GHCND:AGM00060360,"ANNABA, AG",36.822,7.809,CITY:AG000002,"Annaba, AG"
GHCND:AGM00060468,"BATNA, AG",35.55,6.183,CITY:AG000003,"Batna, AG"
GHCND:AGM00060571,"BECHAR, AG",31.646,-2.27,CITY:AG000004,"Bechar, AG"
GHCND:AGM00060402,"SOUMMAM, AG",36.712,5.07,CITY:AG000005,"Bejaia, AG"
GHCND:AGM00060419,"MOHAMED BOUDIAF INTERNATIONAL, AG",36.276,6.62,CITY:AG000006,"Constantine, AG"
GHCND:AGM00060403,"GUELMA, AG",36.467,7.467,CITY:AG000007,"Guelma, AG"
GHCND:AGE00147719,"LAGHOUAT, AG",33.7997,2.89,CITY:AG000008,"Laghouat, AG"
GHCND:AGM00060437,"MEDEA, AG",36.283,2.733,CITY:AG000009,"Medea, AG"
GHCND:AGM00060457,"MOSTAGANEM, AG",35.883,0.117,CITY:AG000010,"Mostaganem, AG"
GHCND:AGM00060490,"ES SENIA, AG",35.624,-0.621,CITY:AG000011,"Oran, AG"
GHCND:AGM00060421,"OUM EL BOUAGHI, AG",35.867,7.117,CITY:AG000012,"Oum el Bouaghi, AG"
GHCND:AGM00060536,"SAIDA, AG",34.867,0.15,CITY:AG000013,"Saida, AG"
GHCND:AGM00060520,"SIDI BEL ABBES, AG",35.2,-0.617,CITY:AG000014,"Sidi-Bel-Abbes, AG"
GHCND:AGM00060355,SKIKDA,36.933,6.95,CITY:AG000015,"Skikda, AG"
GHCND:AG000060680,"TAMANRASSET, AG",22.8,5.4331,CITY:AG000016,"Tamanrasset, AG"
GHCND:AGM00060531,"ZENATA, AG",35.017,-1.45,CITY:AG000017,"Tlemcen, AG"
GHCND:AJ000037866,PIRALLAHI,40.467,50.317,CITY:AJ000001,"Baku, AJ"
GHCND:AJ000037936,"NAXCIVAN, AJ",39.2,45.417,CITY:AJ000002,"Naxcivian, AJ"
GHCND:ALM00013615,"TIRANA RINAS, AL",41.415,19.721,CITY:AL000001,"Durres, AL"
GHCND:ALE00108905,"SHKODRA, AL",42.1,19.5331,CITY:AL000004,"Shkoder, AL"
GHCND:ALM00013615,"TIRANA RINAS, AL",41.415,19.721,CITY:AL000005,"Tirana, AL"
GHCND:AM000037872,"URCADZOR, AM",39.9,44.9,CITY:AM000001,"Yerevan, AM"
GHCND:AO000066160,"LUANDA, AO",-8.85,13.233,CITY:AO000005,"Luanda, AO"
GHCND:AO000066390,"LUBANGO SA DA BAND, AO",-14.933,13.567,CITY:AO000006,"Lubango, AO"
GHCND:AO000066422,"MOCAMEDES, AO",-15.2,12.15,CITY:AO000008,"Namibe, AO"
GHCND:AR000877500,"BAHIA BLANCA AERO, AR",-38.733,-62.167,CITY:AR000001,"Bahia Blanca, AR"
GHCND:ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,CITY:AR000002,"Buenos Aires, AR"
GHCND:ARM00087222,"CATAMARCA, AR",-28.596,-65.752,CITY:AR000003,"Catamarca, AR"
GHCND:AR000087860,"COMODORO RIVADAVIA, AR",-45.783,-67.5,CITY:AR000004,"Comodoro Rivadavia, AR"
GHCND:ARM00087349,"PILAR OBSERVATORIO, AR",-31.667,-63.883,CITY:AR000005,"Cordoba, AR"
GHCND:ARM00087166,"CORRIENTES, AR",-27.446,-58.762,CITY:AR000006,"Corrientes, AR"
GHCND:ARM00087162,"FORMOSA, AR",-26.213,-58.228,CITY:AR000007,"Formosa, AR"
GHCND:ARM00087593,"LA PLATA, AR",-34.972,-57.895,CITY:AR000008,"La Plata, AR"
GHCND:AR000087217,"LA RIOJA AERO., AR",-29.383,-66.817,CITY:AR000009,"La Rioja, AR"
GHCND:ARM00087420,"MENDOZA OBSERVATORIO, AR",-32.883,-68.85,CITY:AR000010,"Mendoza, AR"
GHCND:AR000087715,"NEUQUEN AERO, AR",-38.95,-68.133,CITY:AR000011,"Neuquen, AR"
GHCND:AR000087374,"PARANA AERO, AR",-31.783,-60.483,CITY:AR000012,"Parana, AR"
GHCND:PA000086297,"ENCARNACION, PA",-27.3,-55.9,CITY:AR000013,"Posadas, AR"
GHCND:ARM00087166,"CORRIENTES, AR",-27.446,-58.762,CITY:AR000014,"Resistencia, AR"
GHCND:AR000087925,"RIO GALLEGOS AERO, AR",-51.617,-69.283,CITY:AR000015,"Rio Gallegos, AR"
GHCND:ARM00087480,"ROSARIO, AR",-32.904,-60.785,CITY:AR000016,"Rosario, AR"
GHCND:AR000870470,"SALTA AERO, AR",-24.85,-65.483,CITY:AR000017,"Salta, AR"
GHCND:ARM00087311,"SAN JUAN, AR",-31.571,-68.418,CITY:AR000018,"San Juan, AR"
GHCND:ARM00087436,"SAN LUIS, AR",-33.273,-66.356,CITY:AR000019,"San Luis, AR"
GHCND:ARM00087121,"TENIENTE BENJAMIN MATIENZO, AR",-26.841,-65.105,CITY:AR000020,"San Miguel De Tucuman, AR"
GHCND:AR000087623,"SANTA ROSA AERO, AR",-36.567,-64.266,CITY:AR000023,"Santa Rosa, AR"
GHCND:AR000087129,"SANTIAGO DEL ESTERO, AR",-27.767,-64.3,CITY:AR000024,"Santiago Del Estero, AR"
GHCND:ARM00087938,"USHUAIA MALVINAS ARGENTINAS, AR",-54.843,-68.296,CITY:AR000025,"Ushuaia, AR"
GHCND:ASN00123700,"INGLEWOOD ALERT, AS",-34.8145,138.7742,CITY:AS000001,"Adelaide, AS"
GHCND:ASN00040986,"MANGO HILL, AS",-27.2297,153.0272,CITY:AS000002,"Brisbane, AS"
GHCND:ASN00031206,"KURANDA HILLTOP, AS",-16.8208,145.635,CITY:AS000003,"Cairns, AS"
GHCND:ASN00070347,"GOOGONG FERNLEIGH DVE, AS",-35.4422,149.187,CITY:AS000004,"Canberra, AS"
GHCND:ASN00014289,"CHARLES DARWIN UNIVERSITY, AS",-12.3723,130.8665,CITY:AS000005,"Darwin, AS"
GHCND:ASN00088144,"TOOLANGI, AS",-37.5333,145.4667,CITY:AS000006,"Melbourne, AS"
GHCND:ASN00061406,"NEWCASTLE BLACKSMITHS, AS",-33.0831,151.6511,CITY:AS000007,"Newcastle, AS"
GHCND:ASN00010281,"CRAIGLANDS, AS",-31.7667,116.3,CITY:AS000008,"Perth, AS"
GHCND:ASN00039328,"STANWELL POWER STATION, AS",-23.5069,150.3203,CITY:AS000009,"Rockhampton, AS"
GHCND:ASN00068257,"CAMPBELLTOWN MOUNT ANNAN, AS",-34.0615,150.7735,CITY:AS000010,"Sydney, AS"
GHCND:ASN00032178,"TOWNSVILLE AERO COMPARISON, AS",-19.2492,146.7647,CITY:AS000011,"Townsville, AS"
GHCND:AU000016402,"GRAZ, AU",47.0831,15.45,CITY:AU000001,"Graz, AU"
GHCND:GME00126106,"MITTENWALD BUCKELWIESEN, GM",47.4783,11.2667,CITY:AU000002,"Innsbruck, AU"
GHCND:AUM00011231,"KLAGENFURT CIV MIL, AU",46.65,14.333,CITY:AU000003,"Klagenfurt, AU"
GHCND:GME00132274,"PIDING, GM",47.7731,12.9089,CITY:AU000005,"Salzburg, AU"
GHCND:AUW00034165,"VIENNA, AU",48.31667,16.13333,CITY:AU000006,"Vienna, AU"
GHCND:BA000041150,"BAHRAIN INT. AIRPORT, BA",26.267,50.65,CITY:BA000001,"Al-Muharraq, BA"
GHCND:BA000041150,"BAHRAIN INT. AIRPORT, BA",26.267,50.65,CITY:BA000002,"Manama, BA"
GHCND:BB000078954,GRANTLEY ADAMS,13.067,-59.483,CITY:BB000001,"Bridgetown, BB"
GHCND:BC008948490,"FRANCISTOWN, BC",-21.217,27.5,CITY:BC000001,"Francistown, BC"
GHCND:BC005847300,"GABORONE, BC",-24.667,25.917,CITY:BC000002,"Gaborone, BC"
GHCND:BC006270240,"MOLEPOLOLE, BC",-24.4,25.52,CITY:BC000003,"Molepolole, BC"
GHCND:BE000006447,"UCCLE, BE",50.8,4.35,CITY:BE000002,"Brussels, BE"
GHCND:NLE00152502,"WESTDORPE, NL",51.2244,3.8608,CITY:BE000003,"Gent, BE"
GHCND:NLM00006380,"MAASTRICHT, NL",50.9053,5.7617,CITY:BE000004,"Hasselt, BE"
GHCND:NLE00109242,"OOST MAARLAND, NL",50.8,5.7167,CITY:BE000005,"Liege, BE"
GHCND:BF1NP000009,"NASSAU 8.1 SE, BF",25.0207,-77.2887,CITY:BF000001,"Nassau, BF"
GHCND:BGM00041950,"BARISAL, BG",22.75,90.367,CITY:BG000001,"Barisal, BG"
GHCND:BGM00041978,"SHAH AMANAT INTERNATIONAL, BG",22.25,91.813,CITY:BG000002,"Chittagong, BG"
GHCND:BGM00041923,"TEJGAON, BG",23.779,90.383,CITY:BG000003,"Dhaka, BG"
GHCND:IN024120500,"AZIMGANJ, IN",24.23,88.23,CITY:BG000005,"Rajshahi, BG"
GHCND:BHM00078583,"PHILIP S W GOLDSON INTERNATIONAL, BH",17.539,-88.308,CITY:BH000001,"Belize, BH"
GHCND:BKM00014654,"SARAJEVO, BK",43.8678,18.4228,CITY:BK000001,"Sarajevo, BK"
GHCND:BL000085223,"COCHABAMBA, BL",-17.42,-66.18,CITY:BL000001,"Cochabamba, BL"
GHCND:BLM00085201,"EL ALTO INTERNATIONAL, BL",-16.513,-68.192,CITY:BL000002,"La Paz, BL"
GHCND:BLM00085242,"JUAN MENDOZA, BL",-17.963,-67.076,CITY:BL000003,"Oruro, BL"
GHCND:BLM00085293,"CAPITAN NICOLAS ROJAS, BL",-19.543,-65.724,CITY:BL000004,"Potosi, BL"
GHCND:BLM00085245,"EL TROMPILLO, BL",-17.812,-63.171,CITY:BL000005,"Santa Cruz de La Sierra, BL"
GHCND:BLM00085283,"JUANA AZURDUY DE PADILLA, BL",-19.007,-65.289,CITY:BL000006,"Sucre, BL"
GHCND:BL000085364,"TARIJA, BL",-21.55,-64.7,CITY:BL000007,"Tarija, BL"
GHCND:BLM00085154,"TTE AV JORGE HENRICH ARAUZ, BL",-14.819,-64.918,CITY:BL000008,"Trinidad, BL"
GHCND:BMM00048042,"MANDALAY, BM",21.983,96.1,CITY:BM000003,"Mandalay, BM"
GHCND:BMM00048008,"MYITKYINA, BM",25.367,97.4,CITY:BM000005,"Myitkyina, BM"
GHCND:BMM00048097,"YANGON INTERNATIONAL, BM",16.907,96.133,CITY:BM000007,"Rangoon, BM"
GHCND:BMM00048042,"MANDALAY, BM",21.983,96.1,CITY:BM000008,"Sagaing, BM"
GHCND:BMM00048062,"SITTWE, BM",20.133,92.873,CITY:BM000009,"Sittwe, BM"
GHCND:BNM00065338,"BOHICON, BN",7.167,2.067,CITY:BN000001,"Abomey, BN"
GHCND:BN000005344,"COTONOU, BN",6.35,2.38,CITY:BN000002,"Cotonou, BN"
GHCND:TO000005380,"TABLIGBO, TO",6.58,1.5,CITY:BN000003,"Lokossa, BN"
GHCND:BN000005319,"NATITINGOU, BN",10.32,1.48,CITY:BN000004,"Natitingou, BN"
GHCND:BNM00065330,"PARAKOU, BN",9.35,2.617,CITY:BN000005,"Parakou, BN"
GHCND:BOM00033008,"BREST, BO",52.1167,23.6831,CITY:BO000001,"Brest, BO"
GHCND:BOM00033041,"GOMEL, BO",52.4,30.95,CITY:BO000002,"Homyel', BO"
GHCND:BOM00026825,"GRODNO, BO",53.6,24.05,CITY:BO000003,"Hrodna, BO"
GHCND:BOM00026863,"MOGILEV, BO",53.95,30.067,CITY:BO000004,"Mahilyow, BO"
GHCND:BOM00026850,"MINSK, BO",53.87,27.53,CITY:BO000005,"Minsk, BO"
GHCND:BOM00026666,"VITEBSK, BO",55.167,30.217,CITY:BO000006,"Vitsyebsk, BO"
GHCND:BPW00080601,"GUADALCANAL ARMY AIR FIELD, BP",-9.43333,160.05,CITY:BP000001,"Honiara, BP"
GHCND:BR048250630,"SAO CRISTOVAO VFFLB, BR",-11.02,-37.2,CITY:BR000001,"Aracaju, BR"
GHCND:BRM00082193,"VAL DE CANS INTERNATIONAL, BR",-1.379,-48.476,CITY:BR000002,"Belem, BR"
GHCND:BRM00083587,"TANCREDO NEVES INTERNATIONAL, BR",-19.634,-43.969,CITY:BR000003,"Belo Horizonte, BR"
GHCND:BRM00082024,"BOA VISTA, BR",2.817,-60.65,CITY:BR000004,"Boa Vista, BR"
GHCND:BRM00083377,"BRASILIA, BR",-15.783,-47.933,CITY:BR000005,"Brasilia, BR"
GHCND:BRM00083611,"CAMPO GRANDE, BR",-20.45,-54.617,CITY:BR000006,"Campo Grande, BR"
GHCND:BR001556007,"SANTA EDWIGES, BR",-15.7,-56.13,CITY:BR000007,"Cuiaba, BR"
GHCND:BR002549082,"MOINHO KAMPA, BR",-25.57,-49.44,CITY:BR000008,"Curitiba, BR"
GHCND:BRM00083897,FLORIANOPOLIS,-27.583,-48.567,CITY:BR000009,"Florianopolis, BR"
GHCND:BR028823620,"AGUA VERDE, BR",-4.17,-38.7,CITY:BR000010,"Fortaleza, BR"
GHCND:BRM00083423,"GOIANIA, BR",-16.667,-49.25,CITY:BR000011,"Goiania, BR"
GHCND:BR039408190,"ALHANDRA, BR",-7.43,-34.92,CITY:BR000012,"Joao Pessoa, BR"
GHCND:BRM00082098,"MACAPA, BR",0.051,-51.072,CITY:BR000013,"Macapa, BR"
GHCND:BR038983570,"MACEIO AEROPORTO, BR",-9.517,-35.783,CITY:BR000014,"Maceio, BR"
GHCND:BRM00082331,"MANAUS, BR",-3.133,-60.017,CITY:BR000015,"Manaus, BR"
GHCND:BR038292050,"SITIO EXU LAGOA SALGADA, BR",-6.12,-35.48,CITY:BR000016,"Natal, BR"
GHCND:BR002243025,NITEROI,-22.93,-43.1,CITY:BR000017,"Niteroi, BR"
GHCND:BR001048005,"TAQUARUSSU DO PORTO, BR",-10.31,-48.16,CITY:BR000018,"Palmas, BR"
GHCND:BRM00083967,"CANOAS, BR",-29.946,-51.144,CITY:BR000019,"Porto Alegre, BR"
GHCND:BRM00082825,"PORTO VELHO, BR",-8.767,-63.917,CITY:BR000020,"Porto Velho, BR"
GHCND:BRM00082900,"RECIFE, BR",-8.05,-34.917,CITY:BR000021,"Recife, BR"
GHCND:BRM00082915,"RIO BRANCO, BR",-9.967,-67.8,CITY:BR000022,"Rio Branco, BR"
GHCND:BRW00052401,"SANTA CRUZ, BR",-22.91667,-43.78333,CITY:BR000023,"Rio de Janeiro, BR"
GHCND:BR048630060,SALVADOR,-13.03,-38.48,CITY:BR000024,"Salvador, BR"
GHCND:BR000254000,"SANTAREM AEROPORTO, BR",-2.433,-54.717,CITY:BR000025,"Santarem, BR"
GHCND:BR00E3-2520,"QUILOMBO E3 252, BR",-23.82,-46.3,CITY:BR000026,"Santos, BR"
GHCND:BR027519510,"ROSARIO, BR",-2.95,-44.25,CITY:BR000027,"Sao Luis, BR"
GHCND:BR00E4-1290,"ARACARIGUAMA 0E4 129, BR",-23.43,-47.07,CITY:BR000028,"Sao Paulo, BR"
GHCND:BR037050090,"ALTOS, BR",-5.03,-42.47,CITY:BR000029,"Teresina, BR"
GHCND:BRM00083648,"VITORIA, BR",-20.317,-40.333,CITY:BR000030,"Vitoria, BR"
GHCND:BUM00015614,"SOFIA, BU",42.695,23.406,CITY:BU000002,"Sofia, BU"
GHCND:BUM00015552,"VARNA, BU",43.232,27.825,CITY:BU000003,"Varna, BU"
GHCND:BXM00096315,"BRUNEI INTERNATIONAL, BX",4.944,114.928,CITY:BX000001,"Bandar Seri Begawan, BX"
GHCND:BY000064390,"BUJUMBURA, BY",-3.317,29.317,CITY:BY000001,"Bujumbura, BY"
GHCND:BY000064397,"MUYINGA, BY",-2.833,30.333,CITY:BY000002,"Muyinga, BY"
GHCND:CA1AB000074,"CALGARY 14.8 NW, CA",51.1318,-114.2192,CITY:CA000001,"Calgary, CA"
GHCND:CA1AB000064,"EDMONTON 11.2 SSW, CA",53.4435,-113.5607,CITY:CA000002,"Edmonton, CA"
GHCND:CA1NB000075,"LINCOLN 1.4 SSE, CA",45.895,-66.5716,CITY:CA000003,"Fredericton, CA"
GHCND:CA1NS000134,"HALIFAX 0.9 ENE, CA",44.6513,-63.5907,CITY:CA000004,"Halifax, CA"
GHCND:CA1QC000028,"COTEAU DU LAC 0.5 SW, CA",45.2915,-74.1812,CITY:CA000005,"Montreal, CA"
GHCND:CA1QC000026,"BUCKINGHAM 1.7 NNE, CA",45.6044,-75.4039,CITY:CA000006,"Ottawa, CA"
GHCND:CA007057775,"ST VALLIER, CA",46.8333,-70.8333,CITY:CA000007,"Quebec, CA"
GHCND:CA1SK000122,"REGINA 2.9 W, CA",50.445,-104.6365,CITY:CA000008,"Regina, CA"
GHCND:CA1NB000044,"BEN LOMOND 2.8 WNW, CA",45.3397,-65.9242,CITY:CA000009,"Saint John, CA"
GHCND:CA1SK000169,"SASKATOON 4.3 NNE, CA",52.1645,-106.6279,CITY:CA000010,"Saskatoon, CA"
GHCND:CA1ON000637,"MISSISSAUGA 3.9 N, CA",43.6203,-79.6643,CITY:CA000011,"Toronto, CA"
GHCND:USC00450729,"BLAINE, WA US",48.9775,-122.7927,CITY:CA000012,"Vancouver, CA"
GHCND:US1WASJ0040,"FRIDAY HARBOR 2.6 WNW, WA US",48.5568,-123.0792,CITY:CA000013,"Victoria, CA"
GHCND:CA1MB000355,"WINNIPEG 5.1 SSE, CA",49.8586,-97.1087,CITY:CA000014,"Winnipeg, CA"
GHCND:CBM00048991,"PHNOM PENH INTERNATIONAL, CB",11.547,104.844,CITY:CB000004,"Phnom Penh, CB"
GHCND:CD000004756,"ABECHE, CD",13.85,20.85,CITY:CD000001,"Abeche, CD"
GHCND:CD000064706,"MOUNDOU, CD",8.567,16.067,CITY:CD000002,"Moundou, CD"
GHCND:CD000004700,"NDJAMENA, CD",12.13,15.03,CITY:CD000003,"Ndjamena, CD"
GHCND:CD000004750,"SARH, CD",9.15,18.38,CITY:CD000004,"Sarh, CD"
GHCND:CEM00043466,"COLOMBO, CE",6.9,79.867,CITY:CE000002,"Colombo, CE"
GHCND:CEM00043418,"CHINA BAY, CE",8.539,81.182,CITY:CE000005,"Trincomalee, CE"
GHCND:CGM00064220,"KINSHASA BINZA, CG",-4.367,15.25,CITY:CF000001,"Brazzaville, CF"
GHCND:CF000004401,"DOLISIE, CF",-4.18,12.67,CITY:CF000002,"Loubomo, CF"
GHCND:CF000004400,"POINTE NOIRE, CF",-4.82,11.9,CITY:CF000003,"Pointe Noire, CF"
GHCND:CGM00064108,"BANDUNDU, CG",-3.311,17.382,CITY:CG000001,"Bandundu, CG"
GHCND:CGM00064235,"KANANGA, CG",-5.9,22.469,CITY:CG000002,"Kananga, CG"
GHCND:CGM00064220,"KINSHASA BINZA, CG",-4.367,15.25,CITY:CG000003,"Kinshasa, CG"
GHCND:CGM00064360,"LUBUMBASHI INTERNATIONAL, CG",-11.591,27.531,CITY:CG000005,"Lumumbashi, CG"
GHCND:CGM00064207,"MATADI TSHIMPI, CG",-5.8,13.433,CITY:CG000006,"Matadi, CG"
GHCND:CGM00064005,"MBANDAKA, CG",0.023,18.289,CITY:CG000007,"Mbandaka, CG"
GHCND:CGM00064247,"MBUJI MAYI, CG",-6.167,23.617,CITY:CG000008,"Mbuji-Mayi, CG"
GHCND:CHM00054511,"BEIJING, CH",39.933,116.283,CITY:CH000003,"Beijing, CH"
GHCND:CHM00054161,"CHANGCHUN, CH",43.9,125.217,CITY:CH000004,"Changchun, CH"
GHCND:CHM00057687,"CHANGSHA, CH",28.233,112.867,CITY:CH000005,"Changsha, CH"
GHCND:CHM00056294,"CHENGDU, CH",30.667,104.017,CITY:CH000006,"Chengdu, CH"
GHCND:CHM00057516,"CHONGQING, CH",29.583,106.467,CITY:CH000007,"Chongqing, CH"
GHCND:CHM00054662,"DALIAN, CH",38.9,121.633,CITY:CH000008,"Dalian, CH"
GHCND:CHM00054342,"SHENYANG, CH",41.733,123.517,CITY:CH000009,"Fushun, CH"
GHCND:CHM00058847,"FUZHOU, CH",26.083,119.283,CITY:CH000010,"Fuzhou, CH"
GHCND:CHM00059287,"GUANGZHOU, CH",23.217,113.483,CITY:CH000011,"Guangzhou, CH"
GHCND:CHM00057816,"GUIYANG, CH",26.583,106.733,CITY:CH000012,"Guiyang, CH"
GHCND:CHM00058457,"HANGZHOU, CH",30.233,120.167,CITY:CH000013,"Hangzhou, CH"
GHCND:CHM00050953,"HARBIN, CH",45.75,126.767,CITY:CH000014,"Harbin, CH"
GHCND:CHM00058321,"HEFEI, CH",31.867,117.233,CITY:CH000015,"Hefei, CH"
GHCND:CHM00045005,"HONG KONG OBSERVATORY, CH",22.3,114.167,CITY:CH000016,"Hong Kong, CH"
GHCND:CHM00053463,"HOHHOT, CH",40.817,111.683,CITY:CH000017,"Huhot, CH"
GHCND:CHM00054823,"JINAN, CH",36.6,117.05,CITY:CH000019,"Jinan, CH"
GHCND:CHM00051709,"KASHI, CH",39.467,75.983,CITY:CH000020,"Kashi, CH"
GHCND:CHM00056778,"KUNMING, CH",25.017,102.683,CITY:CH000021,"Kunming, CH"
GHCND:CHM00052889,"LANZHOU, CH",36.05,103.883,CITY:CH000022,"Lanzhou, CH"
GHCND:CHM00055591,"LHASA, CH",29.667,91.133,CITY:CH000023,"Lhasa, CH"
GHCND:MCM00045011,"MACAU INTERNATIONAL, CH",22.15,113.592,CITY:CH000025,"Macau, CH"
GHCND:CHM00058606,"NANCHANG, CH",28.6,115.917,CITY:CH000026,"Nanchang, CH"
GHCND:CHM00058238,"NANJING, CH",31.933,118.9,CITY:CH000027,"Nanjing, CH"
GHCND:CHM00059431,"NANNING, CH",22.633,108.217,CITY:CH000028,"Nanning, CH"
GHCND:CHW00043205,"TSINGTAO, CH",36.18333,120.38333,CITY:CH000029,"Qingdao, CH"
GHCND:CHM00050745,"QIQIHAR, CH",47.383,123.917,CITY:CH000030,"Qiqihar, CH"
GHCND:CHW00043204,"HUNG CHIA, CH",31.23333,121.45,CITY:CH000031,"Shanghai, CH"
GHCND:CHM00054342,"SHENYANG, CH",41.733,123.517,CITY:CH000032,"Shenyang, CH"
GHCND:CHM00053698,"SHIJIAZHUANG, CH",38.033,114.417,CITY:CH000033,"Shijiazhuang, CH"
GHCND:CHM00053772,"TAIYUAN, CH",37.783,112.55,CITY:CH000037,"Taiyuan, CH"
GHCND:CHM00054527,"TIANJIN, CH",39.1,117.167,CITY:CH000039,"Tianjin, CH"
GHCND:CHM00051463,"WU LU MU QI, CH",43.8,87.65,CITY:CH000040,"Urumqi, CH"
GHCND:CHM00057494,"WUHAN, CH",30.6,114.05,CITY:CH000041,"Wuhan, CH"
GHCND:CHM00057131,"JINGHE, CH",34.433,108.967,CITY:CH000042,"Xi'an, CH"
GHCND:CHM00052866,"XINING, CH",36.617,101.767,CITY:CH000043,"Xining, CH"
GHCND:CHM00053614,"YINCHUAN, CH",38.467,106.2,CITY:CH000044,"Yinchuan, CH"
GHCND:CHM00057083,"ZHENGZHOU, CH",34.717,113.65,CITY:CH000045,"Zhengzhou, CH"
GHCND:CI000085442,"ANTOFAGASTA, CI",-23.433,-70.45,CITY:CI000001,"Antofagasta, CI"
GHCND:CIM00085682,"CARRIEL SUR INTERNATIONAL, CI",-36.773,-73.063,CITY:CI000002,"Concepcion, CI"
GHCND:CIM00085470,"CHAMONATE, CI",-27.296,-70.414,CITY:CI000003,"Copiapo, CI"
GHCND:CI000085488,"LA SERENA, CI",-29.917,-71.2,CITY:CI000004,"Coquimbo, CI"
GHCND:CI000085488,"LA SERENA, CI",-29.917,-71.2,CITY:CI000006,"La Serena, CI"
GHCND:CIW00054701,"PUERTO MONTT B, CI",-41.46667,-72.81667,CITY:CI000007,"Puerto Montt, CI"
GHCND:CI000085934,"PUNTA ARENAS, CI",-53,-70.967,CITY:CI000008,"Punta Arenas, CI"
GHCND:CIM00085577,"QUINTA NORMAL, CI",-33.433,-70.683,CITY:CI000009,"Santiago, CI"
GHCND:CI000085743,"TEMUCO, CI",-38.75,-72.633,CITY:CI000011,"Temuco, CI"
GHCND:CMM00064930,"BERTOUA, CM",4.6,13.733,CITY:CM000003,"Bertoua, CM"
GHCND:CM000004910,"DOUALA, CM",4.02,9.72,CITY:CM000004,"Douala, CM"
GHCND:CMM00064860,"GAROUA, CM",9.336,13.37,CITY:CM000006,"Garoua, CM"
GHCND:CMM00064851,"SALAK, CM",10.451,14.257,CITY:CM000007,"Maroua, CM"
GHCND:CM000064870,"NGAOUNDERE, CM",7.35,13.567,CITY:CM000008,"Ngaoundere, CM"
GHCND:VEM00080448,"GUASDUALITO, VE",7.211,-70.756,CITY:CO000001,"Arauca, CO"
GHCND:COM00080211,"EL EDEN, CO",4.453,-75.766,CITY:CO000002,"Armenia, CO"
GHCND:COM00080028,"ERNESTO CORTISSOZ, CO",10.89,-74.781,CITY:CO000003,"Barranquilla, CO"
GHCND:CO000080222,"BOGOTA ELDORADO, CO",4.701,-74.15,CITY:CO000004,"Bogota, CO"
GHCND:COM00080094,"PALONEGRO, CO",7.127,-73.185,CITY:CO000005,"Bucaramanga, CO"
GHCND:CO000080259,"CALI ALFONSO BONILL, CO",3.55,-76.383,CITY:CO000006,"Cali, CO"
GHCND:COM00080022,"RAFAEL NUNEZ, CO",10.442,-75.513,CITY:CO000007,"Cartagena, CO"
GHCND:VEM00080447,"SAN ANTONIO DEL TACHIRA, VE",7.841,-72.44,CITY:CO000008,"Cucuta, CO"
GHCND:COM00080214,"PERALES, CO",4.422,-75.133,CITY:CO000010,"Ibague, CO"
GHCND:COM00080112,"JOSE MARIA CORDOVA, CO",6.165,-75.423,CITY:CO000012,"Medellin, CO"
GHCND:COM00080063,"LOS GARZONES, CO",8.824,-75.826,CITY:CO000013,"Monteria, CO"
GHCND:COM00080315,"BENITO SALAS, CO",2.95,-75.294,CITY:CO000014,"Neiva, CO"
GHCND:CO000080342,"PASTO ANTONIO NARIN, CO",1.417,-77.267,CITY:CO000015,"Pasto, CO"
GHCND:COM00080210,"MATECANA, CO",4.813,-75.74,CITY:CO000016,"Pereira, CO"
GHCND:COM00080144,"EL CARANO, CO",5.691,-76.641,CITY:CO000017,"Quibdo, CO"
GHCND:COM00080035,"ALMIRANTE PADILLA, CO",11.526,-72.926,CITY:CO000018,"Riohacha, CO"
GHCND:CO000080001,"SAN ANDRES ISLA S, CO",12.583,-81.717,CITY:CO000019,"San Andres, CO"
GHCND:COM00080009,"SIMON BOLIVAR, CO",11.12,-74.231,CITY:CO000020,"Santa Marta, CO"
GHCND:COM00080036,"ALFONSO LOPEZ PUMAREJO, CO",10.435,-73.25,CITY:CO000023,"Valledupar, CO"
GHCND:COM00080234,"VANGUARDIA, CO",4.168,-73.614,CITY:CO000024,"Villavicencio, CO"
GHCND:CS000081003,PUERTO LIMON,9.967,-83.017,CITY:CS000001,"Puerto Limon, CS"
GHCND:CSM00078762,"JUAN SANTAMARIA INTERNATIONAL, CS",9.994,-84.209,CITY:CS000002,"San Jose, CS"
GHCND:CTM00064650,"BANGUI M POKO, CT",4.398,18.519,CITY:CT000001,"Bangui, CT"
